x,y,street_count,geometry,out_degree,in_degree
104.0826781,30.6260426,3,POINT (104.0826781 30.6260426),3,3
104.0791633,30.6290032,3,POINT (104.0791633 30.6290032),2,2
104.0822082,30.627306,3,POINT (104.0822082 30.627306),2,2
104.0817552,30.6275585,3,POINT (104.0817552 30.6275585),2,1
104.0816935,30.6269697,3,POINT (104.0816935 30.6269697),2,1
104.0791846,30.6290584,3,POINT (104.0791846 30.6290584),3,3
104.0660638,30.6187032,3,POINT (104.0660638 30.6187032),3,3
104.066126,30.6165668,3,POINT (104.066126 30.6165668),3,3
104.0957771,30.6746293,4,POINT (104.0957771 30.6746293),2,2
104.0370666,30.7073306,3,POINT (104.0370666 30.7073306),3,3
104.0356675,30.7064434,4,POINT (104.0356675 30.7064434),4,4
104.0573059,30.6357703,3,POINT (104.0573059 30.6357703),2,2
104.0574813,30.6319102,4,POINT (104.0574813 30.6319102),4,4
104.0573572,30.6345249,3,POINT (104.0573572 30.6345249),3,3
104.0584183,30.6358076,3,POINT (104.0584183 30.6358076),2,2
104.0550909,30.6171303,3,POINT (104.0550909 30.6171303),1,2
104.0815664,30.6251821,4,POINT (104.0815664 30.6251821),2,3
104.0775698,30.6252646,3,POINT (104.0775698 30.6252646),3,3
104.066912,30.6274651,3,POINT (104.066912 30.6274651),3,3
104.0641275,30.6295378,3,POINT (104.0641275 30.6295378),2,2
104.0598315,30.6294598,3,POINT (104.0598315 30.6294598),3,3
104.0612792,30.632004,3,POINT (104.0612792 30.632004),3,3
104.0613324,30.6294902,4,POINT (104.0613324 30.6294902),4,4
103.986942,30.6735404,3,POINT (103.986942 30.6735404),2,2
104.0077652,30.7054631,3,POINT (104.0077652 30.7054631),1,2
104.1471104,30.6327719,3,POINT (104.1471104 30.6327719),1,2
104.1475722,30.6332083,3,POINT (104.1475722 30.6332083),2,1
104.0332875,30.7122383,1,POINT (104.0332875 30.7122383),1,1
104.160039,30.6746648,3,POINT (104.160039 30.6746648),2,1
104.1471619,30.6373595,4,POINT (104.1471619 30.6373595),1,3
104.1471448,30.6372584,4,POINT (104.1471448 30.6372584),2,2
104.1483494,30.6352075,3,POINT (104.1483494 30.6352075),1,2
104.1566794,30.6299837,4,POINT (104.1566794 30.6299837),4,4
104.1461599,30.6259314,4,POINT (104.1461599 30.6259314),4,4
104.1532678,30.6313438,4,POINT (104.1532678 30.6313438),3,3
104.1513349,30.6283007,4,POINT (104.1513349 30.6283007),2,2
104.1524301,30.6299733,3,POINT (104.1524301 30.6299733),2,2
104.1559044,30.6285737,4,POINT (104.1559044 30.6285737),3,3
104.1551189,30.6271393,4,POINT (104.1551189 30.6271393),3,3
104.1543136,30.6246968,3,POINT (104.1543136 30.6246968),3,3
104.0497898,30.7095861,4,POINT (104.0497898 30.7095861),4,4
104.0472663,30.7069207,4,POINT (104.0472663 30.7069207),4,4
104.0498312,30.7067855,3,POINT (104.0498312 30.7067855),3,3
104.0681699,30.7026297,3,POINT (104.0681699 30.7026297),3,3
104.0389791,30.6784124,4,POINT (104.0389791 30.6784124),2,2
104.0551667,30.6798906,3,POINT (104.0551667 30.6798906),2,2
104.075259,30.6768881,5,POINT (104.075259 30.6768881),3,3
104.0553959,30.6113023,3,POINT (104.0553959 30.6113023),2,1
104.0523693,30.611294,3,POINT (104.0523693 30.611294),2,1
104.051041,30.6109918,4,POINT (104.051041 30.6109918),1,3
104.0504318,30.611289,3,POINT (104.0504318 30.611289),1,2
104.0462495,30.6134638,4,POINT (104.0462495 30.6134638),3,3
104.0472214,30.6186808,3,POINT (104.0472214 30.6186808),3,2
104.049492,30.6196592,3,POINT (104.049492 30.6196592),1,2
104.0518355,30.6161332,4,POINT (104.0518355 30.6161332),3,3
104.0741908,30.6269296,3,POINT (104.0741908 30.6269296),2,2
104.0726762,30.6269001,3,POINT (104.0726762 30.6269001),3,3
104.0787066,30.6129042,3,POINT (104.0787066 30.6129042),2,2
104.0447277,30.6133087,3,POINT (104.0447277 30.6133087),3,3
104.0479659,30.6270622,3,POINT (104.0479659 30.6270622),2,2
104.0472969,30.630155,3,POINT (104.0472969 30.630155),2,2
104.0464809,30.6288987,3,POINT (104.0464809 30.6288987),3,3
104.0785319,30.6122294,3,POINT (104.0785319 30.6122294),2,2
104.0788693,30.612214,1,POINT (104.0788693 30.612214),1,1
104.0798336,30.6127735,3,POINT (104.0798336 30.6127735),3,3
104.0803026,30.6142628,4,POINT (104.0803026 30.6142628),4,4
104.0770769,30.6189326,3,POINT (104.0770769 30.6189326),3,3
104.0797616,30.6168551,3,POINT (104.0797616 30.6168551),2,2
104.1353543,30.6749416,2,POINT (104.1353543 30.6749416),2,2
104.137444,30.67565,3,POINT (104.137444 30.67565),3,3
104.1382067,30.6755151,4,POINT (104.1382067 30.6755151),4,4
104.1378998,30.6762286,3,POINT (104.1378998 30.6762286),3,3
104.1383787,30.676796,3,POINT (104.1383787 30.676796),3,3
104.138993,30.6754127,3,POINT (104.138993 30.6754127),3,3
104.1390555,30.6735839,3,POINT (104.1390555 30.6735839),3,3
104.1398929,30.6738599,3,POINT (104.1398929 30.6738599),3,3
104.1402199,30.6732869,3,POINT (104.1402199 30.6732869),3,3
104.1417557,30.6725698,3,POINT (104.1417557 30.6725698),3,3
104.1429767,30.6728967,4,POINT (104.1429767 30.6728967),4,4
104.1440394,30.6731852,1,POINT (104.1440394 30.6731852),1,1
104.142742,30.6735976,3,POINT (104.142742 30.6735976),3,3
104.1414408,30.673335,4,POINT (104.1414408 30.673335),4,4
104.1413938,30.6734641,3,POINT (104.1413938 30.6734641),3,3
104.1426686,30.6737865,4,POINT (104.1426686 30.6737865),4,4
104.1424892,30.6749859,3,POINT (104.1424892 30.6749859),3,3
104.1409147,30.6745964,3,POINT (104.1409147 30.6745964),3,3
104.1396518,30.6758089,3,POINT (104.1396518 30.6758089),3,3
104.1411757,30.6762868,3,POINT (104.1411757 30.6762868),3,3
104.1423902,30.6766669,3,POINT (104.1423902 30.6766669),3,3
104.1429108,30.6754736,3,POINT (104.1429108 30.6754736),3,3
104.1430205,30.6751712,3,POINT (104.1430205 30.6751712),3,3
104.1407279,30.6747908,3,POINT (104.1407279 30.6747908),3,3
104.1405236,30.6752539,3,POINT (104.1405236 30.6752539),3,3
104.1414924,30.6755736,3,POINT (104.1414924 30.6755736),3,3
104.1427117,30.6759717,3,POINT (104.1427117 30.6759717),3,3
104.1387214,30.6772176,4,POINT (104.1387214 30.6772176),4,4
104.1419909,30.6776745,3,POINT (104.1419909 30.6776745),3,3
104.1417238,30.6782391,3,POINT (104.1417238 30.6782391),3,3
104.143224,30.6795655,3,POINT (104.143224 30.6795655),3,3
104.1377846,30.6779349,3,POINT (104.1377846 30.6779349),2,1
104.1378638,30.6731861,1,POINT (104.1378638 30.6731861),1,1
104.0767234,30.6819858,4,POINT (104.0767234 30.6819858),4,4
104.0188268,30.6883007,3,POINT (104.0188268 30.6883007),3,3
104.0209921,30.6872474,4,POINT (104.0209921 30.6872474),4,4
104.0235703,30.685551,3,POINT (104.0235703 30.685551),3,3
104.0105222,30.6893553,4,POINT (104.0105222 30.6893553),4,4
104.146605,30.6735595,1,POINT (104.146605 30.6735595),1,1
104.1464854,30.6738616,4,POINT (104.1464854 30.6738616),4,4
104.1463327,30.6742575,3,POINT (104.1463327 30.6742575),3,3
104.1460756,30.6748991,3,POINT (104.1460756 30.6748991),3,3
104.1459778,30.6752233,4,POINT (104.1459778 30.6752233),4,4
104.1454675,30.6735886,1,POINT (104.1454675 30.6735886),1,1
104.1476466,30.674162,1,POINT (104.1476466 30.674162),1,1
104.1474596,30.6745536,1,POINT (104.1474596 30.6745536),1,1
104.1456136,30.67602,3,POINT (104.1456136 30.67602),2,2
104.1460236,30.6754373,3,POINT (104.1460236 30.6754373),3,3
104.145524,30.6755072,3,POINT (104.145524 30.6755072),2,2
104.1472747,30.6755977,3,POINT (104.1472747 30.6755977),3,3
104.1464867,30.6794001,3,POINT (104.1464867 30.6794001),3,3
104.1408344,30.6812557,4,POINT (104.1408344 30.6812557),2,2
104.1356856,30.6851002,3,POINT (104.1356856 30.6851002),2,3
104.1420063,30.6853439,3,POINT (104.1420063 30.6853439),2,2
104.1370592,30.6864473,4,POINT (104.1370592 30.6864473),4,4
104.1373299,30.6838669,3,POINT (104.1373299 30.6838669),2,2
104.1402024,30.6867394,3,POINT (104.1402024 30.6867394),2,2
104.1524563,30.704399,3,POINT (104.1524563 30.704399),2,2
104.1691288,30.705993,3,POINT (104.1691288 30.705993),1,2
104.1692758,30.7036621,4,POINT (104.1692758 30.7036621),3,3
104.1708992,30.7037411,3,POINT (104.1708992 30.7037411),3,3
104.1560404,30.7059159,3,POINT (104.1560404 30.7059159),2,1
104.1624058,30.7079465,3,POINT (104.1624058 30.7079465),3,3
104.160281,30.7071469,4,POINT (104.160281 30.7071469),3,3
104.1679676,30.7084807,4,POINT (104.1679676 30.7084807),4,4
104.1710324,30.7085461,4,POINT (104.1710324 30.7085461),3,3
104.1683578,30.7059542,3,POINT (104.1683578 30.7059542),2,2
104.0600959,30.6623932,3,POINT (104.0600959 30.6623932),3,3
104.07259,30.6769609,4,POINT (104.07259 30.6769609),4,4
104.0714942,30.6775045,3,POINT (104.0714942 30.6775045),3,3
104.0731318,30.6777812,4,POINT (104.0731318 30.6777812),4,4
104.076471,30.6789393,3,POINT (104.076471 30.6789393),2,2
104.075464,30.6793788,4,POINT (104.075464 30.6793788),3,3
104.0547081,30.6571972,3,POINT (104.0547081 30.6571972),3,3
104.0647351,30.6029108,3,POINT (104.0647351 30.6029108),2,2
104.0658038,30.6695748,3,POINT (104.0658038 30.6695748),2,2
104.0590135,30.5746882,3,POINT (104.0590135 30.5746882),3,3
104.0598094,30.5761526,1,POINT (104.0598094 30.5761526),1,1
104.0619137,30.5761034,1,POINT (104.0619137 30.5761034),1,1
104.1039868,30.624501,3,POINT (104.1039868 30.624501),2,2
104.1046572,30.6252368,1,POINT (104.1046572 30.6252368),1,1
104.0605667,30.6916476,4,POINT (104.0605667 30.6916476),4,4
104.0636555,30.6916226,4,POINT (104.0636555 30.6916226),2,3
104.0591769,30.6908809,1,POINT (104.0591769 30.6908809),1,1
104.0605627,30.6908656,3,POINT (104.0605627 30.6908656),3,3
104.0605587,30.6900818,3,POINT (104.0605587 30.6900818),3,3
104.05732,30.6884169,3,POINT (104.05732 30.6884169),2,2
104.0570324,30.6926156,3,POINT (104.0570324 30.6926156),3,3
104.0574894,30.6963703,3,POINT (104.0574894 30.6963703),3,3
104.0576045,30.6882841,3,POINT (104.0576045 30.6882841),2,2
104.0576073,30.6878154,3,POINT (104.0576073 30.6878154),3,3
104.0569367,30.6876833,3,POINT (104.0569367 30.6876833),2,2
104.0585709,30.6882674,3,POINT (104.0585709 30.6882674),2,2
104.0600785,30.6854891,3,POINT (104.0600785 30.6854891),3,3
104.0673334,30.6827855,3,POINT (104.0673334 30.6827855),3,3
104.0694685,30.6819175,3,POINT (104.0694685 30.6819175),2,2
104.0684143,30.6849821,3,POINT (104.0684143 30.6849821),3,3
104.0675352,30.6832029,3,POINT (104.0675352 30.6832029),3,3
104.0576284,30.7007715,1,POINT (104.0576284 30.7007715),1,1
104.0565918,30.6965434,3,POINT (104.0565918 30.6965434),3,3
104.0566543,30.6969222,3,POINT (104.0566543 30.6969222),2,2
104.0467669,30.6996492,3,POINT (104.0467669 30.6996492),3,3
104.0482455,30.6975288,3,POINT (104.0482455 30.6975288),3,3
104.0479453,30.697362,1,POINT (104.0479453 30.697362),1,1
104.0491147,30.6980568,3,POINT (104.0491147 30.6980568),3,3
104.0648306,30.6753963,3,POINT (104.0648306 30.6753963),2,2
104.108572,30.6660674,3,POINT (104.108572 30.6660674),3,3
104.1057368,30.6596478,3,POINT (104.1057368 30.6596478),3,3
104.1049388,30.6566672,3,POINT (104.1049388 30.6566672),2,2
104.11007,30.6676132,3,POINT (104.11007 30.6676132),1,2
104.1607294,30.7369663,3,POINT (104.1607294 30.7369663),1,2
104.159841,30.7338647,3,POINT (104.159841 30.7338647),2,2
104.1640645,30.7157338,3,POINT (104.1640645 30.7157338),2,2
104.161914,30.7191045,3,POINT (104.161914 30.7191045),2,1
104.1600113,30.7338011,4,POINT (104.1600113 30.7338011),3,3
104.160905,30.7370303,4,POINT (104.160905 30.7370303),2,2
104.1508169,30.7384189,4,POINT (104.1508169 30.7384189),1,2
104.1508344,30.738304,4,POINT (104.1508344 30.738304),2,1
104.1455958,30.7115977,3,POINT (104.1455958 30.7115977),2,1
104.1453836,30.7164999,4,POINT (104.1453836 30.7164999),3,3
104.1510264,30.7383347,4,POINT (104.1510264 30.7383347),2,2
104.1510047,30.738449,4,POINT (104.1510047 30.738449),2,2
104.1502068,30.7474304,4,POINT (104.1502068 30.7474304),3,3
104.1452139,30.7165123,3,POINT (104.1452139 30.7165123),2,2
104.1450446,30.7128998,3,POINT (104.1450446 30.7128998),2,2
104.1441668,30.7120757,3,POINT (104.1441668 30.7120757),1,2
104.1359777,30.7170391,3,POINT (104.1359777 30.7170391),3,3
104.1455909,30.7204446,4,POINT (104.1455909 30.7204446),2,2
104.1608781,30.7230099,4,POINT (104.1608781 30.7230099),2,2
104.1610537,30.7229811,4,POINT (104.1610537 30.7229811),2,2
104.1719992,30.7202103,4,POINT (104.1719992 30.7202103),2,2
104.1721661,30.7201941,4,POINT (104.1721661 30.7201941),2,2
104.1251453,30.7129475,4,POINT (104.1251453 30.7129475),2,2
104.111822,30.7147012,4,POINT (104.111822 30.7147012),2,2
104.0927831,30.7170689,4,POINT (104.0927831 30.7170689),3,3
104.0866516,30.7178866,5,POINT (104.0866516 30.7178866),3,3
104.0870927,30.7219291,3,POINT (104.0870927 30.7219291),2,1
104.0601686,30.6383493,3,POINT (104.0601686 30.6383493),3,3
104.0621656,30.6869903,3,POINT (104.0621656 30.6869903),3,3
104.1107194,30.6654256,3,POINT (104.1107194 30.6654256),1,2
104.1175432,30.6668482,3,POINT (104.1175432 30.6668482),2,1
104.127381,30.6692457,3,POINT (104.127381 30.6692457),3,3
104.128624,30.6675509,1,POINT (104.128624 30.6675509),1,1
104.1188311,30.6826083,3,POINT (104.1188311 30.6826083),3,3
104.1214901,30.6851362,4,POINT (104.1214901 30.6851362),3,3
104.0826394,30.6650458,4,POINT (104.0826394 30.6650458),3,2
104.0845218,30.6642332,4,POINT (104.0845218 30.6642332),4,4
104.086062,30.663813,3,POINT (104.086062 30.663813),3,3
103.9579067,30.6906956,3,POINT (103.9579067 30.6906956),3,3
103.9584507,30.6919851,4,POINT (103.9584507 30.6919851),4,4
103.9554427,30.6864687,4,POINT (103.9554427 30.6864687),4,4
103.9524955,30.6880564,3,POINT (103.9524955 30.6880564),2,2
103.9634131,30.7444583,3,POINT (103.9634131 30.7444583),3,3
103.9582812,30.7471678,3,POINT (103.9582812 30.7471678),2,2
103.9609324,30.7457771,3,POINT (103.9609324 30.7457771),3,3
103.9633225,30.7609456,4,POINT (103.9633225 30.7609456),4,4
103.9746782,30.7560388,3,POINT (103.9746782 30.7560388),2,2
103.9675633,30.7580528,3,POINT (103.9675633 30.7580528),3,3
103.9671268,30.7635024,4,POINT (103.9671268 30.7635024),2,2
103.9640525,30.7330602,3,POINT (103.9640525 30.7330602),2,2
104.1311645,30.6643834,3,POINT (104.1311645 30.6643834),1,2
104.1748794,30.6509559,5,POINT (104.1748794 30.6509559),4,4
104.1930343,30.6736302,4,POINT (104.1930343 30.6736302),3,3
104.1603451,30.6649702,3,POINT (104.1603451 30.6649702),2,1
104.1830648,30.659448,4,POINT (104.1830648 30.659448),2,2
104.1924346,30.6722472,3,POINT (104.1924346 30.6722472),3,3
104.1749016,30.6547532,4,POINT (104.1749016 30.6547532),3,3
104.1748319,30.6645751,4,POINT (104.1748319 30.6645751),3,3
104.1310676,30.6642874,4,POINT (104.1310676 30.6642874),3,2
104.1658552,30.6641818,4,POINT (104.1658552 30.6641818),2,2
104.174848,30.6594704,4,POINT (104.174848 30.6594704),3,3
104.115282,30.6568291,3,POINT (104.115282 30.6568291),2,1
104.1831185,30.6548041,4,POINT (104.1831185 30.6548041),2,2
104.1936612,30.6744476,1,POINT (104.1936612 30.6744476),1,1
104.1626322,30.6556635,4,POINT (104.1626322 30.6556635),2,2
104.1178994,30.6580531,3,POINT (104.1178994 30.6580531),2,2
104.1249165,30.6608296,3,POINT (104.1249165 30.6608296),2,2
104.1630773,30.6849012,3,POINT (104.1630773 30.6849012),2,2
104.1732652,30.673759,1,POINT (104.1732652 30.673759),1,1
104.0906516,30.644549,3,POINT (104.0906516 30.644549),3,3
104.0945655,30.6424085,4,POINT (104.0945655 30.6424085),4,4
104.0897287,30.6439849,4,POINT (104.0897287 30.6439849),4,4
104.0909818,30.6426299,3,POINT (104.0909818 30.6426299),3,3
104.0925316,30.6435055,4,POINT (104.0925316 30.6435055),4,4
104.0939374,30.6445757,3,POINT (104.0939374 30.6445757),3,3
104.0978078,30.6406363,3,POINT (104.0978078 30.6406363),3,3
104.0928857,30.6459744,3,POINT (104.0928857 30.6459744),3,3
104.095423,30.6436565,4,POINT (104.095423 30.6436565),4,4
104.0845944,30.6444294,4,POINT (104.0845944 30.6444294),2,3
104.0838044,30.6478889,3,POINT (104.0838044 30.6478889),3,3
104.0851626,30.6489079,3,POINT (104.0851626 30.6489079),3,3
104.0886663,30.6446475,3,POINT (104.0886663 30.6446475),2,2
104.0883003,30.6462573,3,POINT (104.0883003 30.6462573),3,3
104.0894121,30.6457551,3,POINT (104.0894121 30.6457551),2,2
104.0881332,30.6435054,3,POINT (104.0881332 30.6435054),2,2
104.0885135,30.6432178,3,POINT (104.0885135 30.6432178),3,3
104.0887257,30.6444842,3,POINT (104.0887257 30.6444842),2,2
104.0959037,30.6416863,4,POINT (104.0959037 30.6416863),4,4
104.0968373,30.6426621,3,POINT (104.0968373 30.6426621),3,3
104.1157663,30.6364124,3,POINT (104.1157663 30.6364124),3,3
104.1170293,30.6382672,3,POINT (104.1170293 30.6382672),3,3
104.1150132,30.6392139,3,POINT (104.1150132 30.6392139),3,3
104.1245076,30.6451054,4,POINT (104.1245076 30.6451054),3,3
104.1083926,30.637094,3,POINT (104.1083926 30.637094),2,2
104.0896202,30.6502623,3,POINT (104.0896202 30.6502623),3,3
104.08897,30.6489608,3,POINT (104.08897 30.6489608),2,2
104.0898704,30.6510134,3,POINT (104.0898704 30.6510134),3,3
103.9735754,30.7305598,4,POINT (103.9735754 30.7305598),2,2
104.0068515,30.7259857,4,POINT (104.0068515 30.7259857),2,2
104.0144404,30.7297995,3,POINT (104.0144404 30.7297995),1,2
104.0191346,30.7331856,4,POINT (104.0191346 30.7331856),2,2
104.0479903,30.7566148,3,POINT (104.0479903 30.7566148),1,2
104.0424417,30.7426549,3,POINT (104.0424417 30.7426549),2,1
104.0988442,30.7246179,3,POINT (104.0988442 30.7246179),3,3
104.0996763,30.7216855,3,POINT (104.0996763 30.7216855),2,2
103.9419364,30.7169371,4,POINT (103.9419364 30.7169371),3,3
103.976805,30.60783,4,POINT (103.976805 30.60783),2,2
103.9762848,30.6092953,4,POINT (103.9762848 30.6092953),3,3
103.9754855,30.6051046,4,POINT (103.9754855 30.6051046),2,2
103.974282,30.6028982,3,POINT (103.974282 30.6028982),3,2
103.9762935,30.6065286,4,POINT (103.9762935 30.6065286),3,3
103.9830767,30.6049361,4,POINT (103.9830767 30.6049361),3,3
103.9801563,30.6111717,3,POINT (103.9801563 30.6111717),2,2
103.9823155,30.6116767,3,POINT (103.9823155 30.6116767),3,3
103.9828374,30.609962,3,POINT (103.9828374 30.609962),3,3
103.977979,30.6020226,3,POINT (103.977979 30.6020226),3,3
103.9817674,30.6004162,3,POINT (103.9817674 30.6004162),3,3
103.9838377,30.5985089,4,POINT (103.9838377 30.5985089),4,4
103.9943797,30.6018406,3,POINT (103.9943797 30.6018406),1,2
104.0478458,30.7134322,4,POINT (104.0478458 30.7134322),2,2
104.0455444,30.7133309,4,POINT (104.0455444 30.7133309),3,3
104.0381821,30.7125636,4,POINT (104.0381821 30.7125636),3,3
104.0371229,30.7124539,3,POINT (104.0371229 30.7124539),2,2
104.0405831,30.7112033,4,POINT (104.0405831 30.7112033),4,4
104.0385557,30.710982,3,POINT (104.0385557 30.710982),3,3
104.0374873,30.7102546,4,POINT (104.0374873 30.7102546),3,3
104.0378524,30.7152772,3,POINT (104.0378524 30.7152772),3,3
104.0400366,30.715469,4,POINT (104.0400366 30.715469),4,4
104.042216,30.7156858,3,POINT (104.042216 30.7156858),3,3
104.0486586,30.7162346,3,POINT (104.0486586 30.7162346),2,2
104.0468228,30.7206809,4,POINT (104.0468228 30.7206809),3,3
104.0429315,30.7189193,4,POINT (104.0429315 30.7189193),4,4
104.0418341,30.7197553,4,POINT (104.0418341 30.7197553),3,3
104.0377106,30.7223211,3,POINT (104.0377106 30.7223211),2,2
104.0408227,30.7059082,3,POINT (104.0408227 30.7059082),1,2
104.0343979,30.7021661,4,POINT (104.0343979 30.7021661),2,2
104.0375236,30.7039685,4,POINT (104.0375236 30.7039685),3,3
104.03619,30.7032196,4,POINT (104.03619 30.7032196),3,3
104.040622,30.699632,3,POINT (104.040622 30.699632),3,3
104.0398256,30.7023575,4,POINT (104.0398256 30.7023575),4,4
104.038424,30.7014651,4,POINT (104.038424 30.7014651),4,4
104.0367777,30.7003739,4,POINT (104.0367777 30.7003739),3,3
104.0812092,30.5870895,4,POINT (104.0812092 30.5870895),2,2
104.0812967,30.5870897,4,POINT (104.0812967 30.5870897),2,2
104.0775737,30.6261677,4,POINT (104.0775737 30.6261677),3,3
104.074149,30.6291069,3,POINT (104.074149 30.6291069),2,2
104.0766189,30.629219,3,POINT (104.0766189 30.629219),3,3
104.0765115,30.6311776,3,POINT (104.0765115 30.6311776),3,3
104.0787406,30.6322883,3,POINT (104.0787406 30.6322883),3,3
104.0101438,30.7065868,3,POINT (104.0101438 30.7065868),2,1
104.0113255,30.7092465,3,POINT (104.0113255 30.7092465),3,2
104.0073594,30.7097138,5,POINT (104.0073594 30.7097138),3,3
104.0104793,30.7109051,4,POINT (104.0104793 30.7109051),4,4
104.0131058,30.7119294,3,POINT (104.0131058 30.7119294),3,3
104.0054218,30.7124992,4,POINT (104.0054218 30.7124992),2,2
104.0089046,30.7138653,4,POINT (104.0089046 30.7138653),3,3
104.0049102,30.7142229,4,POINT (104.0049102 30.7142229),3,3
104.0115645,30.7148915,4,POINT (104.0115645 30.7148915),3,3
104.0038596,30.7182033,4,POINT (104.0038596 30.7182033),3,3
104.0008069,30.722445,4,POINT (104.0008069 30.722445),2,2
103.9797465,30.7325014,4,POINT (103.9797465 30.7325014),2,2
104.0672104,30.6978582,3,POINT (104.0672104 30.6978582),2,2
104.0737909,30.6977886,3,POINT (104.0737909 30.6977886),3,3
104.1143624,30.588276,3,POINT (104.1143624 30.588276),2,2
104.1133216,30.5885329,4,POINT (104.1133216 30.5885329),2,2
104.0902697,30.5888082,4,POINT (104.0902697 30.5888082),2,2
104.1236331,30.5889496,4,POINT (104.1236331 30.5889496),2,2
104.1234111,30.5890101,3,POINT (104.1234111 30.5890101),2,1
104.1080629,30.5898159,3,POINT (104.1080629 30.5898159),1,2
104.1076157,30.5899028,4,POINT (104.1076157 30.5899028),2,2
104.1263288,30.5898681,4,POINT (104.1263288 30.5898681),3,3
104.1015793,30.5899334,3,POINT (104.1015793 30.5899334),1,2
104.1080502,30.5899402,3,POINT (104.1080502 30.5899402),2,1
104.1016595,30.5900925,4,POINT (104.1016595 30.5900925),2,2
104.1068794,30.5901538,3,POINT (104.1068794 30.5901538),1,2
104.1323398,30.5903023,3,POINT (104.1323398 30.5903023),3,3
104.1314301,30.5914093,4,POINT (104.1314301 30.5914093),3,3
104.1335298,30.5924394,3,POINT (104.1335298 30.5924394),2,2
104.1338303,30.5926273,4,POINT (104.1338303 30.5926273),2,2
104.0852556,30.5883795,4,POINT (104.0852556 30.5883795),2,2
104.0853085,30.5884767,5,POINT (104.0853085 30.5884767),3,3
104.0717855,30.5910598,3,POINT (104.0717855 30.5910598),2,2
104.0437189,30.5775589,4,POINT (104.0437189 30.5775589),2,2
104.0406403,30.57802,4,POINT (104.0406403 30.57802),3,3
104.0280716,30.5874965,4,POINT (104.0280716 30.5874965),2,2
104.0658179,30.5884151,4,POINT (104.0658179 30.5884151),2,2
104.0241435,30.5839306,4,POINT (104.0241435 30.5839306),2,2
104.0242394,30.5867371,1,POINT (104.0242394 30.5867371),1,0
104.0306078,30.5865092,3,POINT (104.0306078 30.5865092),3,3
104.021284,30.586878,3,POINT (104.021284 30.586878),1,2
104.0281227,30.5872928,4,POINT (104.0281227 30.5872928),2,2
104.0279705,30.5874042,4,POINT (104.0279705 30.5874042),2,2
104.0264846,30.588695,4,POINT (104.0264846 30.588695),2,2
104.0265769,30.5887791,4,POINT (104.0265769 30.5887791),2,2
104.0657848,30.5894926,3,POINT (104.0657848 30.5894926),2,1
104.0206053,30.5896565,3,POINT (104.0206053 30.5896565),3,3
104.066142,30.5898252,3,POINT (104.066142 30.5898252),2,2
104.0685077,30.5898606,3,POINT (104.0685077 30.5898606),2,2
104.0657667,30.5900814,3,POINT (104.0657667 30.5900814),1,2
104.0254239,30.5902271,3,POINT (104.0254239 30.5902271),1,2
104.0346274,30.5904127,4,POINT (104.0346274 30.5904127),2,2
104.0479647,30.5907321,4,POINT (104.0479647 30.5907321),3,3
104.0479684,30.5908996,4,POINT (104.0479684 30.5908996),3,3
104.0239635,30.5910757,1,POINT (104.0239635 30.5910757),1,1
104.0231256,30.5918452,3,POINT (104.0231256 30.5918452),3,3
104.0311364,30.5919076,3,POINT (104.0311364 30.5919076),1,2
104.0304007,30.5925977,4,POINT (104.0304007 30.5925977),3,4
104.0241931,30.5927254,1,POINT (104.0241931 30.5927254),1,1
104.0293728,30.5934403,3,POINT (104.0293728 30.5934403),2,2
104.0309344,30.5933666,1,POINT (104.0309344 30.5933666),1,1
104.0313978,30.5973945,3,POINT (104.0313978 30.5973945),2,2
104.0316277,30.6006968,4,POINT (104.0316277 30.6006968),3,3
104.0314665,30.6006414,4,POINT (104.0314665 30.6006414),3,3
104.0314757,30.6034489,3,POINT (104.0314757 30.6034489),2,2
104.0561819,30.5714432,4,POINT (104.0561819 30.5714432),2,1
104.0567111,30.5743594,4,POINT (104.0567111 30.5743594),2,2
104.0573085,30.5778876,4,POINT (104.0573085 30.5778876),2,2
104.0574116,30.5811831,4,POINT (104.0574116 30.5811831),3,3
104.057472,30.5848676,4,POINT (104.057472 30.5848676),2,2
104.0576853,30.5848692,4,POINT (104.0576853 30.5848692),2,2
104.0576195,30.5909731,4,POINT (104.0576195 30.5909731),2,2
104.0576189,30.5911236,4,POINT (104.0576189 30.5911236),2,2
104.0577711,30.5966477,4,POINT (104.0577711 30.5966477),2,2
104.0579005,30.5980475,3,POINT (104.0579005 30.5980475),2,1
104.0578124,30.5980558,3,POINT (104.0578124 30.5980558),1,2
104.0579544,30.603236,3,POINT (104.0579544 30.603236),1,2
104.1653471,30.6269595,3,POINT (104.1653471 30.6269595),2,2
104.162931,30.6269682,3,POINT (104.162931 30.6269682),2,2
104.1635279,30.626987,3,POINT (104.1635279 30.626987),2,2
104.1605562,30.6269624,3,POINT (104.1605562 30.6269624),3,3
104.1643058,30.6275053,1,POINT (104.1643058 30.6275053),1,1
104.1684754,30.6275365,3,POINT (104.1684754 30.6275365),2,2
104.1605341,30.628473,3,POINT (104.1605341 30.628473),3,3
104.1625243,30.6287618,1,POINT (104.1625243 30.6287618),1,1
104.1628459,30.6292628,4,POINT (104.1628459 30.6292628),4,4
104.161975,30.629676,1,POINT (104.161975 30.629676),1,1
104.1633917,30.6300696,3,POINT (104.1633917 30.6300696),2,2
104.155109,30.6306154,3,POINT (104.155109 30.6306154),3,3
